When,Who,Comment,About,Media,What,Whom,Reference_ID
2015-02-28,@suss_sg,Special thanks to our student ambassadors who have helped out at the Open House today. You know who… https://t.co/bDV5Mh7W1L,https://t.co/bDV5Mh7W1L,text,[],[],https://twitter.com/suss_sg/status/571644521940946944
2015-02-28,@suss_sg,Are we seeing double today? That's Wai Ling present at our Open House just now! #UniSIM #UniSIMOH… https://t.co/52gCC3KaAA,https://t.co/52gCC3KaAA,text,"['#UniSIM', '#UniSIMOH']",[],https://twitter.com/suss_sg/status/571599234346176512
2015-02-26,@suss_sg,"World-renowned US academic, Prof Sandra McKay, is joining the #UniSIM family! Welcome, Prof! http://t.co/Xbhfg3JvbR #UniSIMis10 #Singapore",http://t.co/Xbhfg3JvbR,text,"['#UniSIM', '#UniSIMis10', '#Singapore']",[],https://twitter.com/suss_sg/status/570858834962423808
2015-02-18,@suss_sg,"Happy Lunar New Year to all! Can't wait to dig into the yummy kueh bangkit, shrimp rolls, love… http://t.co/D0MUTZbZZI",http://t.co/D0MUTZbZZI,text,[],[],https://twitter.com/suss_sg/status/567850715550486528
2015-02-17,@suss_sg,Good job Team #UniSIM @ the recent CFA Institute Research Challenge. You’ve done us proud! http://t.co/yrxbkLj1Bh #UniSIMis10,http://t.co/yrxbkLj1Bh,text,"['#UniSIM', '#UniSIMis10']",[],https://twitter.com/suss_sg/status/567486639455232000
2015-02-16,@suss_sg,Life at #UniSIM isn’t all about attending lectures – u get to meet industry professionals too! http://t.co/YJQgVd1fDN http://t.co/Fal5r66Rds,http://t.co/YJQgVd1fDN,photo,['#UniSIM'],[],https://twitter.com/suss_sg/status/567120496974503936
2015-02-12,@suss_sg,We were at @temasekpoly yesterday for “Take Your Pick”! Check out the event photos! http://t.co/wLPGV1Xz1l #TP #UniSIMOutreach #UniSIMis10,http://t.co/wLPGV1Xz1l,text,"['#TP', '#UniSIMOutreach', '#UniSIMis10']",['@temasekpoly'],https://twitter.com/suss_sg/status/565753134790615040
2015-02-11,@suss_sg,Heyo @temasekpoly peeps! We’re here in #TP today to answer your qns about #UniSIM life! Find us here! http://t.co/SIlPFTF6N1 #UniSIMOutreach,http://t.co/SIlPFTF6N1,text,"['#TP', '#UniSIM', '#UniSIMOutreach']",['@temasekpoly'],https://twitter.com/suss_sg/status/565337527197114368
2015-02-07,@suss_sg,DO YOU KNOW that Outward Bound Singapore (OBS) training is complusory and part of our graduation… http://t.co/VX568f2bM8,http://t.co/VX568f2bM8,text,[],[],https://twitter.com/suss_sg/status/563893849496756224
2015-02-06,@suss_sg,"Don’t forget to vote for your friends representing #UniSIM in the ‘Local Champions, Global Leaders’ #SG50 Project! http://t.co/rF6xzAG5C3",http://t.co/rF6xzAG5C3,text,"['#UniSIM', '#SG50']",[],https://twitter.com/suss_sg/status/563551426094174208
2015-02-05,@suss_sg,Have you heard? Your friends are representing #UniSIM for an #SG50 project! Find out what it is here: http://t.co/44ZOk913yn,http://t.co/44ZOk913yn,text,"['#UniSIM', '#SG50']",[],https://twitter.com/suss_sg/status/563299756995141633
2015-02-04,@suss_sg,Dr Jane Goodall popped by #UniSIM to speak at a talk! Check out the highlights here! http://t.co/Ywy25RquxZ #JaneInSG,http://t.co/Ywy25RquxZ,text,"['#UniSIM', '#JaneInSG']",[],https://twitter.com/suss_sg/status/562870544694259713
2015-02-02,@suss_sg,It's Q&amp;A time with Dr Jane Goodall &amp; Beng Chiak. #JaneinSG #unisimcollege http://t.co/EMYCJnUmYt,http://pbs.twimg.com/media/B8018W_CMAERDRe.jpg,photo,"['#JaneinSG', '#unisimcollege']",[],https://twitter.com/suss_sg/status/562164848662822913
2015-02-02,@suss_sg,"And Dr Jane Goodall have arrived! Taking a group pic with President of UniSIM, Prof Cheong, Provost,… http://t.co/jso1mrcrGI",http://t.co/jso1mrcrGI,text,[],[],https://twitter.com/suss_sg/status/562141237525106688
2015-02-02,@suss_sg,"It's TODAY! Join us at ""Planting the Seeds of Hope"", talk by Dr Jane Goodall herself today at our… http://t.co/F6CU4x4gxn",http://t.co/F6CU4x4gxn,text,[],[],https://twitter.com/suss_sg/status/562092783557943297
2015-01-26,@suss_sg,"DO YOU KNOW? Our Assistant Provost, Prof Koh Hian Chye also studied at #VictoriaSchool &amp; shared his… http://t.co/Y0DUMPRBiE",http://t.co/Y0DUMPRBiE,text,['#VictoriaSchool'],[],https://twitter.com/suss_sg/status/559601711707594753
2015-01-26,@suss_sg,And we are done for the day at #VictoriaSchool 🏫 It's been our pleasure to meet the boys and… http://t.co/eohD6qALE0,http://t.co/eohD6qALE0,text,['#VictoriaSchool'],[],https://twitter.com/suss_sg/status/559594228767264768
2015-01-26,@suss_sg,"We are spending our Monday afternoon with the boys from #VictoriaSchool and our pioneer student,… http://t.co/KYkEn86PFG",http://t.co/KYkEn86PFG,text,['#VictoriaSchool'],[],https://twitter.com/suss_sg/status/559583464832253952
2015-01-24,@suss_sg,Time for Q&amp;A!  Concerned parents from @sajc_official asking our team important questions where it… http://t.co/8388ei4RlP,http://t.co/8388ei4RlP,text,[],['@sajc_official'],https://twitter.com/suss_sg/status/558816980099416066
2015-01-24,@suss_sg,"Mr Neo Beng Tong, Head of Professional Development kick start the 1st session at @sajc_official… http://t.co/Nf80oLmQl4",http://t.co/Nf80oLmQl4,text,[],['@sajc_official'],https://twitter.com/suss_sg/status/558793305665052672
2015-01-22,@suss_sg,Marketing student &amp; alumni from #SAJC zhongciixx explaining the four Full-Time Programmes we are… http://t.co/UOtqpoACJI,http://t.co/UOtqpoACJI,text,['#SAJC'],[],https://twitter.com/suss_sg/status/558086930874003456
2015-01-22,@suss_sg,@pickypickless our star today! She shared her experience with the Saints from #SAJC earlier this… http://t.co/ED2zjSHafi,http://t.co/ED2zjSHafi,text,['#SAJC'],['@PickyPickless'],https://twitter.com/suss_sg/status/558086302906978306
2015-01-22,@suss_sg,Spot SAJC mascot welcoming us!  ☀️#SAJC #UniSIM #UniSIMCollege @ Saint Andrew's Junior College http://t.co/iW6zmjouzg,http://t.co/iW6zmjouzg,text,"['#SAJC', '#UniSIM', '#UniSIMCollege']",[],https://twitter.com/suss_sg/status/558065015845302273
2015-01-21,@suss_sg,"""No one is here by chance"" Guess where are we? So excited to meet the folks from Saint Andrew's Junior… http://t.co/SoQIIs5wRH",http://t.co/SoQIIs5wRH,text,[],[],https://twitter.com/suss_sg/status/558046213841649665
2015-01-21,@suss_sg,"Have you heard? Conservationist Dr Jane Goodall is visiting Singapore, and UniSIM will be hosting her… http://t.co/1MnTG6ezaQ",http://t.co/1MnTG6ezaQ,text,[],[],https://twitter.com/suss_sg/status/558038894051328000
2015-01-19,@suss_sg,"Morning folks! Rise &amp; shine, see you all around! Welcome back to school. #UniSIM #UniSIMCollege… http://t.co/HLea2pwrF7",http://t.co/HLea2pwrF7,text,"['#UniSIM', '#UniSIMCollege']",[],https://twitter.com/suss_sg/status/557002275689070593
2015-01-19,@suss_sg,Welcome back to sch! We've missed u guys terribly! #UniSIM #sguniversity http://t.co/wrVwqyByA1,http://pbs.twimg.com/media/B7rG9P6CQAAjy9r.jpg,photo,"['#UniSIM', '#sguniversity']",[],https://twitter.com/suss_sg/status/556976260530728962
2015-01-15,@suss_sg,Have a read b4 sch starts &amp; share ur UniSIM Experience! RT @callyooo http://t.co/JPKACHMDHs #UniSIM #fulltimedegree #parttimedegree,http://t.co/JPKACHMDHs,text,"['#UniSIM', '#fulltimedegree', '#parttimedegree']",['@CallYooo'],https://twitter.com/suss_sg/status/555604385347035136
2015-01-13,@suss_sg,UniSIM's Full-Time Programme Application is Open! | 2015: http://t.co/9q8pI2GsRn via @YouTube,http://t.co/9q8pI2GsRn,text,[],['@YouTube'],https://twitter.com/suss_sg/status/554817448390565889
2015-01-13,@suss_sg,I added a video to a @YouTube playlist http://t.co/9q8pI2GsRn UniSIM's Full-Time Programme Application is Open! | 2015,http://t.co/9q8pI2GsRn,text,[],['@YouTube'],https://twitter.com/suss_sg/status/554817284070338560
2015-01-09,@suss_sg,"Still pondering which degree programme to apply after graduation?
Fret not, join us at the #UniSIM… http://t.co/jlZ0NVhsfi",http://t.co/jlZ0NVhsfi,text,['#UniSIM'],[],https://twitter.com/suss_sg/status/553567900163145728
2015-01-09,@suss_sg,"DO YOU KNOW? Our approach to university education have a strong emphasis on social responsibility,… http://t.co/zWdY7g2TfO",http://t.co/zWdY7g2TfO,text,[],[],https://twitter.com/suss_sg/status/553476748009304064
2015-01-06,@suss_sg,Wanna know more abt UniSIM Full-Time prog? Sign up now for our info talk happening on 24 Feb! http://t.co/MjPyV7GsMs #UniSIM #degree,http://t.co/MjPyV7GsMs,text,"['#UniSIM', '#degree']",[],https://twitter.com/suss_sg/status/552345056628449280
2015-01-06,@suss_sg,RT @STcom 66 students who sat for the International Baccalaureate exams in S'pore scored 100%. Well done guys! http://t.co/asnD13a6ag,http://t.co/asnD13a6ag,text,[],[],https://twitter.com/suss_sg/status/552342307107008512
2015-01-01,@suss_sg,Happy 2015 to all! Let it be good! #newyear #hello2015 #bye2014 http://t.co/6HnryVItVm,http://t.co/6HnryVItVm,text,"['#newyear', '#hello2015', '#bye2014']",[],https://twitter.com/suss_sg/status/550470756560535553
2014-12-24,@suss_sg,Application for UniSIM Full-Time undergraduate programmes for August 2015 intake is OPEN now! Wait no… http://t.co/1moEbbmR6q,http://t.co/1moEbbmR6q,text,[],[],https://twitter.com/suss_sg/status/547645084221865984
2014-12-19,@suss_sg,We are all feeling very jelly now! All you folks are traveling to such spectacular places this Dec… http://t.co/1j8hkomf5H,http://t.co/1j8hkomf5H,text,[],[],https://twitter.com/suss_sg/status/545889351323099137
2014-12-19,@suss_sg,Just for laughs! How do you dress when you come for class? http://t.co/GWOXPD54M8 #UniSIMCollege #school #dresscode,http://t.co/GWOXPD54M8,text,"['#UniSIMCollege', '#school', '#dresscode']",[],https://twitter.com/suss_sg/status/545813617052884992
2014-12-15,@suss_sg,Excited over the newly announced Bachelor of Human Resource Management prog? Read more @ http://t.co/wkv2ipp0mz #UniSIM #newdegreeprogramme,http://t.co/wkv2ipp0mz,text,"['#UniSIM', '#newdegreeprogramme']",[],https://twitter.com/suss_sg/status/544408368849244160
2014-12-15,@suss_sg,Behind the scenes: bcroyoaln and @NeoYuanXin posing at the financial district! #hyperlapse #photoshoot… http://t.co/VG96gaXgGF,http://t.co/VG96gaXgGF,text,"['#hyperlapse', '#photoshoot']",['@NeoYuanXin'],https://twitter.com/suss_sg/status/544329633072959488
2014-12-10,@suss_sg,What's with Weikian's expression? Natural treasures like the starfish found at Sister Island during coastal clean up. http://t.co/leeXBuoA8y,http://pbs.twimg.com/media/B4eLHThCAAAJiLH.jpg,photo,[],[],https://twitter.com/suss_sg/status/542555253183238145
2014-12-10,@suss_sg,"So what are you guys doing this holiday? I know some are flying off exploring the world, some are at… http://t.co/VnFfSdBqCj",http://t.co/VnFfSdBqCj,text,[],[],https://twitter.com/suss_sg/status/542497823493591042
2014-12-06,@suss_sg,Behind the scenes: Who is fussing over xevangeline right now? Stayed tuned for more exciting pictures… http://t.co/8Nv4gTL1Za,http://t.co/8Nv4gTL1Za,text,[],[],https://twitter.com/suss_sg/status/541118035529310208
2014-12-05,@suss_sg,"Two buildings added to campus in Clementi, a S$300mil project. Read more @STcom http://t.co/yHtrny9Wv2 #UniSIM #degree #sguniversity #SIM50",http://t.co/yHtrny9Wv2,text,"['#UniSIM', '#degree', '#sguniversity', '#SIM50']",[],https://twitter.com/suss_sg/status/540744078023856129
2014-12-03,@suss_sg,"Late congrats to the trio who represented @unisim_ft_prog at the ASEAN Korea Frontier Forum, they won… http://t.co/KILorrS7FW",http://t.co/KILorrS7FW,text,[],[],https://twitter.com/suss_sg/status/540028502754721792
2014-11-24,@suss_sg,"A wefie of the trio starting their day at Busan! Kimchi &amp; K-Pop aside, they will interact with ASEAN… http://t.co/HVQQwRsn8B",http://t.co/HVQQwRsn8B,text,[],[],https://twitter.com/suss_sg/status/536758737944330240
2014-11-23,@suss_sg,Sending off yili_elise kennethyapper and #Matthew representing UniSIM College for the ASEAN Korea… http://t.co/OfxNuaC6k1,http://t.co/OfxNuaC6k1,text,['#Matthew'],[],https://twitter.com/suss_sg/status/536520809297104897
2014-11-15,@suss_sg,chestermarked &amp; @sherrythm sharing their OBS experience and their studying journey for their first… http://t.co/BJ50W6lIY2,http://t.co/BJ50W6lIY2,text,[],['@sherrythm'],https://twitter.com/suss_sg/status/533474576164847616
2014-11-15,@suss_sg,Starting our Saturday with the Accounting &amp; Finance students from @temasekpoly ✌️ #unisimcollege… http://t.co/gue7MGsutW,http://t.co/gue7MGsutW,text,['#unisimcollege'],['@temasekpoly'],https://twitter.com/suss_sg/status/533470259785650176
2014-10-22,@suss_sg,Happy Diwali to out Hindu friends &amp; happy holidays to the rest! Enjoy the break! http://t.co/fgk0ykkRoy,http://pbs.twimg.com/media/B0hVX_bCYAAsrLr.jpg,photo,[],[],https://twitter.com/suss_sg/status/524763251402235905
2014-10-20,@suss_sg,"Those who didn't win, you can still enjoy a special rate @ $18 (UP $40 - http://t.co/Oqq8Rev7kw.Key in ""STUDENTS18"", have spooky fun! #DTH14",http://t.co/Oqq8Rev7kw,text,['#DTH14'],[],https://twitter.com/suss_sg/status/524074337003769856
2014-10-20,@suss_sg,It's lunch break so we will see you at @republicpoly yah? #unisim #degreeeducation #furtherstudies http://t.co/JzZrzFfQTJ,http://pbs.twimg.com/media/B0Xd4n7CEAAi1ga.jpg,photo,"['#unisim', '#degreeeducation', '#furtherstudies']",['@republicpoly'],https://twitter.com/suss_sg/status/524068902137917440
2014-10-14,@suss_sg,Do you feel like this now? #exam #unisimcollege #stayuplate #workhard #youcandoit http://t.co/XmjKBPfQUh,http://pbs.twimg.com/media/Bz5Osq1CIAARpL1.jpg,photo,"['#exam', '#unisimcollege', '#stayuplate', '#workhard', '#youcandoit']",[],https://twitter.com/suss_sg/status/521941139180371971
2014-10-13,@suss_sg,We know all of you need this right now. It's week 5 and there's just so much to do. Calm down and you… http://t.co/XMPTYEj3V3,http://t.co/XMPTYEj3V3,text,[],[],https://twitter.com/suss_sg/status/521489224525414402
2014-10-13,@suss_sg,@mediacorp_suria Broadcast presenter @rizsunawan &amp; actress @izmelly graduated with much effort and tenacity last fri. http://t.co/TUnv8hDAg8,http://pbs.twimg.com/media/BzypH9kCUAEI5wu.jpg,photo,[],"['@Mediacorp_Suria', '@rizsunawan', '@izmelly']",https://twitter.com/suss_sg/status/521477612745396225
2014-10-10,@suss_sg,UniSIM Convocation 2014 - Fulfilling Aspirations: http://t.co/0xcK5Gke3A via @YouTube,http://t.co/0xcK5Gke3A,text,[],['@YouTube'],https://twitter.com/suss_sg/status/520418305090146304
2014-10-09,@suss_sg,"""Everyone is given the opportunity to reach their full potential."" Read more of UniSIM Convo http://t.co/eRJutiqzSp #fulfillingaspirations",http://t.co/eRJutiqzSp,text,['#fulfillingaspirations'],[],https://twitter.com/suss_sg/status/520124517272666112
2014-10-08,@suss_sg,"Today, we will kick off the convocation proceedings with graduands from our Graduate Studies, Nanjing… http://t.co/97UarbMci9",http://t.co/97UarbMci9,text,[],[],https://twitter.com/suss_sg/status/519676511322779651
2014-09-30,@suss_sg,Interesting idea for a quick lunch break at http://t.co/XwzLnVd7Dr. No more dashing to canteen during break time! #unisimcollege #foodie,http://t.co/XwzLnVd7Dr,text,"['#unisimcollege', '#foodie']",[],https://twitter.com/suss_sg/status/516771289025880064
2014-09-16,@suss_sg,Happy 91st Birthday Mr Lee Kwan Yew! #HappyBirthdayLKY http://t.co/oYpSMMQLga,http://pbs.twimg.com/media/BxnZKdvCQAAl55Y.jpg,photo,['#HappyBirthdayLKY'],[],https://twitter.com/suss_sg/status/511678807627935745
2014-09-15,@suss_sg,"You never knows who needs you. Good energy is contagious.
Get your dose of good vibes and spread it… http://t.co/hrVuwoEER2",http://t.co/hrVuwoEER2,text,[],[],https://twitter.com/suss_sg/status/511347167177768961
2014-09-09,@suss_sg,Join us SIM50 Vertical Climb on 20/9. Scaling new heights for charity! Sign up @ http://t.co/eel9RPDDco now! #UniSIM http://t.co/URTBzmcuzU,http://t.co/eel9RPDDco,photo,['#UniSIM'],[],https://twitter.com/suss_sg/status/509167868517183488
2014-09-02,@suss_sg,"For Full-Time students, sign up for nEbO and enjoy unlimited access to Wild Wild Wet! Have a break this Sep! http://t.co/jQYuXnZuo3",http://pbs.twimg.com/media/BwfpOPiCcAAoYUK.jpg,photo,[],[],https://twitter.com/suss_sg/status/506629916301856768
2014-08-30,@suss_sg,"Last programme briefing at #unisimoh by our Assistant Provost, Prof Koh Hian Chye. #unisim… http://t.co/R3VG53ogKU",http://t.co/R3VG53ogKU,text,"['#unisimoh', '#unisim']",[],https://twitter.com/suss_sg/status/505613201351114752
2014-08-30,@suss_sg,Your first stop at #UniSIM ? Remember to take a photo at the UniSIM bus photo booth! #unisimoh http://t.co/cLWRRvsYPC,http://t.co/cLWRRvsYPC,text,"['#UniSIM', '#unisimoh']",[],https://twitter.com/suss_sg/status/505576621697277952
2014-08-18,@suss_sg,"Join us at our Open House on 30 Aug with enriching talks, prog briefings. Prizes to be won! Find out more here http://t.co/ujMchJMDeE",http://t.co/ujMchJMDeE,text,[],[],https://twitter.com/suss_sg/status/501281588684922881
2014-08-16,@suss_sg,Hello peeps from sotasg catch our staff and faculty at the Higher Education Fair today. If you have… http://t.co/LXUaCEfdit,http://t.co/LXUaCEfdit,text,[],[],https://twitter.com/suss_sg/status/500518193702920192
2014-08-15,@suss_sg,Journey to the Past? Contribute historic items from SIM's earlier years. Visit http://t.co/CYBWnLquLX for details. http://t.co/BR4z7v7Tnm,http://t.co/CYBWnLquLX,photo,[],[],https://twitter.com/suss_sg/status/500113418930507778
